period,treatement,treatdate,individual,npts,iP1,tP1,vP1,sS1,iS1,tS1,vS1,vP2,iP2,tP2,sS2,iS2,tS2,vS2,vT1,tT1,iT1,vT2,tT2,iT2,iZC1,tZC1,vZC1,sZC1,aP0,vP0,iP0,tP0,decay_a,decay_tau,decay_b,iZC2,tZC2,vZC2,sZC2,aP1,aP2,Fmax,Pmax,Flow,Plow,Fhigh,Phigh,Bndwidth
EXPT,T8,25-Jun,70.2,2048.000000,1024.000000,0.000000,0.669763,484.463095,1018.000000,-0.024012,0.501551,-0.956437,1041.000000,0.068033,-2139.738144,1031.000000,0.028014,0.082416,-0.008160,-0.492240,901.000000,0.003620,0.208102,1076.000000,946.000000,-0.312152,-0.000345,13.906889,-3.591888,-0.029747,104.000000,-0.396193,-1.189263,29.564334,0.037256,1031.000000,0.028014,0.082416,-2139.738144,0.000054,-0.000059,3784.179688,0.000000,1342.773438,-3.285765,6591.796875,-3.010366,5249.023438
EXPT,T8,26-Jun,70.2,2048.000000,1024.000000,0.000000,0.719557,492.027974,1018.000000,-0.024012,0.545190,-0.943164,1042.000000,0.072035,-1999.937363,1032.000000,0.032016,0.083358,-0.008839,-0.528258,892.000000,0.002045,0.240117,1084.000000,939.000000,-0.340166,-0.000506,11.879716,-3.868945,-0.030130,101.000000,-0.436213,-1.249405,24.147844,0.038034,1033.000000,0.036018,-0.076307,-1977.072761,0.000061,-0.000068,3417.968750,0.000000,1220.703125,-3.283624,5981.445312,-3.222653,4760.742188
EXPT,T8,27-Jun,70.2,2048.000000,1024.000000,0.000000,0.674754,393.662248,1017.000000,-0.028014,0.510260,-0.826165,1046.000000,0.088043,-1558.588918,1033.000000,0.036018,0.089741,-0.007597,-0.620303,869.000000,-0.000876,0.296145,1098.000000,924.000000,-0.400195,-0.000605,10.120026,-4.339217,-0.030204,96.000000,-0.516252,-1.065094,20.550674,0.021863,1034.000000,0.040020,-0.034713,-1529.103449,0.000066,-0.000074,2929.687500,0.000000,976.562500,-3.572717,5004.882812,-3.140524,4028.320312
EXPT,T8,28-Jun,70.2,2048.000000,1024.000000,0.000000,0.670711,391.374430,1017.000000,-0.028014,0.510230,-0.757113,1048.000000,0.096047,-1340.195172,1034.000000,0.040020,0.083943,-0.007712,-0.644315,863.000000,-0.001484,0.336164,1108.000000,922.000000,-0.408199,-0.000266,8.492160,-4.275362,-0.027596,93.000000,-0.536262,-0.966457,16.892183,0.024487,1035.000000,0.044021,-0.023770,-1297.832951,0.000066,-0.000077,2685.546875,0.000000,854.492188,-4.169541,4638.671875,-3.268176,3784.179688
EXPT,T8,29-Jun,70.2,2048.000000,1024.000000,0.000000,0.690648,382.606810,1016.000000,-0.032016,0.513895,-0.752740,1050.000000,0.104051,-1246.100821,1035.000000,0.044021,0.081256,-0.007362,-0.680332,854.000000,-0.002780,0.368180,1116.000000,917.000000,-0.428209,-0.000435,8.397482,-4.458716,-0.026917,92.000000,-0.560274,-0.974473,14.784676,0.027313,1036.000000,0.048023,-0.018748,-1213.509400,0.000073,-0.000086,2441.406250,0.000000,854.492188,-3.443380,4150.390625,-3.036026,3295.898438
EXPT,T8,30-Jun,70.2,2048.000000,1024.000000,0.000000,0.723365,402.021089,1016.000000,-0.032016,0.541307,-0.765756,1052.000000,0.112055,-1212.619847,1035.000000,0.044021,0.167862,-0.008099,-0.692338,851.000000,-0.003558,0.404197,1125.000000,915.000000,-0.436213,-0.000597,7.895753,-4.599874,-0.027004,90.000000,-0.576281,-0.984385,13.951937,0.021636,1037.000000,0.052025,-0.025762,-1180.943344,0.000078,-0.000094,2319.335938,0.000000,732.421875,-4.319699,4028.320312,-3.256199,3295.898438
EXPT,T8,1-Jul,70.2,2048.000000,1024.000000,0.000000,0.717947,388.162507,1015.000000,-0.036018,0.512705,-0.758302,1054.000000,0.120059,-1126.741259,1037.000000,0.052025,0.094235,-0.007670,-0.708346,847.000000,-0.003532,0.432211,1132.000000,913.000000,-0.444217,-0.000076,7.295411,-4.601698,-0.026566,87.000000,-0.596291,-0.973008,12.413359,0.026734,1038.000000,0.056027,0.004531,-1117.349346,0.000082,-0.000101,2197.265625,0.000000,732.421875,-3.765975,3784.179688,-3.288227,3051.757812
EXPT,T8,2-Jul,70.2,2048.000000,1024.000000,0.000000,0.766399,409.496995,1015.000000,-0.036018,0.557990,-0.826974,1056.000000,0.128063,-1133.642901,1039.000000,0.060029,0.032712,-0.008151,-0.712348,846.000000,-0.004218,0.472231,1142.000000,912.000000,-0.448219,-0.000294,7.231741,-4.809865,-0.027541,89.000000,-0.592289,-1.058636,11.638697,0.025247,1039.000000,0.060029,0.032712,-1133.642901,0.000091,-0.000117,1586.914062,0.000000,732.421875,-3.411518,3540.039062,-3.258810,2807.617188
ACC,T1,14-May,74.2,2048.000000,1024.000000,0.000000,0.322666,223.496113,1018.000000,-0.024012,0.238486,-0.635055,1039.000000,0.060029,-1373.474216,1031.000000,0.028014,-0.048209,-0.004826,-0.488238,902.000000,-0.001803,0.180088,1069.000000,933.000000,-0.364178,-0.000494,5.306661,-0.851360,-0.007966,106.000000,-0.440215,-0.858277,44.078656,0.011923,1031.000000,0.028014,-0.048209,-1373.474216,0.000026,-0.000031,3906.250000,0.000000,1464.843750,-3.199528,8056.640625,-3.126157,6591.796875
ACC,T1,14-May,74.2,2048.000000,1024.000000,0.000000,0.322666,223.496113,1018.000000,-0.024012,0.238486,-0.635055,1039.000000,0.060029,-1373.474216,1031.000000,0.028014,-0.048209,-0.004826,-0.488238,902.000000,-0.001803,0.180088,1069.000000,933.000000,-0.364178,-0.000494,5.306661,-0.851360,-0.007966,106.000000,-0.440215,-0.858277,44.078656,0.011923,1031.000000,0.028014,-0.048209,-1373.474216,0.000026,-0.000031,3906.250000,0.000000,1464.843750,-3.199528,8056.640625,-3.126157,6591.796875
ACC,T1,15-May,74.2,2048.000000,1024.000000,0.000000,0.351509,248.452677,1018.000000,-0.024012,0.260182,-0.682035,1039.000000,0.060029,-1442.180669,1031.000000,0.028014,-0.028468,-0.005714,-0.512250,896.000000,-0.002762,0.192094,1072.000000,928.000000,-0.384188,-0.000004,4.604316,-0.877327,-0.008037,104.000000,-0.468229,-0.915544,39.889149,0.012589,1031.000000,0.028014,-0.028468,-1442.180669,0.000029,-0.000035,3784.179688,0.000000,1342.773438,-3.435438,7812.500000,-3.076121,6469.726562
ACC,T1,15-May,74.2,2048.000000,1024.000000,0.000000,0.351509,248.452677,1018.000000,-0.024012,0.260182,-0.682035,1039.000000,0.060029,-1442.180669,1031.000000,0.028014,-0.028468,-0.005714,-0.512250,896.000000,-0.002762,0.192094,1072.000000,928.000000,-0.384188,-0.000004,4.604316,-0.877327,-0.008037,104.000000,-0.468229,-0.915544,39.889149,0.012589,1031.000000,0.028014,-0.028468,-1442.180669,0.000029,-0.000035,3784.179688,0.000000,1342.773438,-3.435438,7812.500000,-3.076121,6469.726562
ACC,T1,18-May,74.2,2048.000000,1024.000000,0.000000,0.370392,256.382971,1018.000000,-0.024012,0.276424,-0.691221,1040.000000,0.064031,-1454.693517,1032.000000,0.032016,-0.103834,-0.005317,-0.532260,891.000000,-0.003159,0.204100,1075.000000,926.000000,-0.392191,-0.000391,4.860583,-1.008565,-0.008792,103.000000,-0.480234,-0.901191,39.606838,0.009195,1031.000000,0.028014,0.007720,-1428.877454,0.000031,-0.000037,3662.109375,0.000000,1342.773438,-3.250948,7568.359375,-3.175085,6225.585938
ACC,T1,18-May,74.2,2048.000000,1024.000000,0.000000,0.370392,256.382971,1018.000000,-0.024012,0.276424,-0.691221,1040.000000,0.064031,-1454.693517,1032.000000,0.032016,-0.103834,-0.005317,-0.532260,891.000000,-0.003159,0.204100,1075.000000,926.000000,-0.392191,-0.000391,4.860583,-1.008565,-0.008792,103.000000,-0.480234,-0.901191,39.606838,0.009195,1031.000000,0.028014,0.007720,-1428.877454,0.000031,-0.000037,3662.109375,0.000000,1342.773438,-3.250948,7568.359375,-3.175085,6225.585938
ACC,T1,20-May,74.2,2048.000000,1024.000000,0.000000,0.380173,245.239807,1018.000000,-0.024012,0.291096,-0.709710,1041.000000,0.068033,-1390.805611,1033.000000,0.036018,-0.142446,-0.005718,-0.564276,883.000000,-0.003343,0.212104,1077.000000,920.000000,-0.416203,-0.000231,4.692595,-1.108165,-0.009108,102.000000,-0.508248,-0.920595,35.727065,0.013462,1032.000000,0.032016,-0.033524,-1385.252343,0.000034,-0.000041,3417.968750,0.000000,1220.703125,-3.423191,6958.007812,-3.004181,5737.304688
ACC,T1,20-May,74.2,2048.000000,1024.000000,0.000000,0.380173,245.239807,1018.000000,-0.024012,0.291096,-0.709710,1041.000000,0.068033,-1390.805611,1033.000000,0.036018,-0.142446,-0.005718,-0.564276,883.000000,-0.003343,0.212104,1077.000000,920.000000,-0.416203,-0.000231,4.692595,-1.108165,-0.009108,102.000000,-0.508248,-0.920595,35.727065,0.013462,1032.000000,0.032016,-0.033524,-1385.252343,0.000034,-0.000041,3417.968750,0.000000,1220.703125,-3.423191,6958.007812,-3.004181,5737.304688
ACC,T1,21-May,74.2,2048.000000,1024.000000,0.000000,0.364782,232.769397,1017.000000,-0.028014,0.262461,-0.689534,1041.000000,0.068033,-1347.913114,1033.000000,0.036018,-0.140658,-0.005430,-0.568277,882.000000,-0.002904,0.208102,1076.000000,919.000000,-0.420205,-0.000484,5.043775,-1.113959,-0.009011,101.000000,-0.516252,-0.890227,35.256717,0.014768,1032.000000,0.032016,-0.034620,-1343.697847,0.000033,-0.000039,3417.968750,0.000000,1220.703125,-3.431952,7080.078125,-3.142390,5859.375000
ACC,T1,21-May,74.2,2048.000000,1024.000000,0.000000,0.364782,232.769397,1017.000000,-0.028014,0.262461,-0.689534,1041.000000,0.068033,-1347.913114,1033.000000,0.036018,-0.140658,-0.005430,-0.568277,882.000000,-0.002904,0.208102,1076.000000,919.000000,-0.420205,-0.000484,5.043775,-1.113959,-0.009011,101.000000,-0.516252,-0.890227,35.256717,0.014768,1032.000000,0.032016,-0.034620,-1343.697847,0.000033,-0.000039,3417.968750,0.000000,1220.703125,-3.431952,7080.078125,-3.142390,5859.375000
ACC,T1,22-May,74.2,2048.000000,1024.000000,0.000000,0.371334,239.152378,1018.000000,-0.024012,0.286442,-0.694673,1041.000000,0.068033,-1358.393160,1032.000000,0.032016,-0.042784,-0.005617,-0.572279,881.000000,-0.003597,0.220107,1079.000000,919.000000,-0.420205,-0.000087,3.679322,-1.135325,-0.009100,101.000000,-0.516252,-0.899363,36.681772,0.008696,1032.000000,0.032016,-0.042784,-1358.393160,0.000033,-0.000040,3417.968750,0.000000,1220.703125,-3.386593,6958.007812,-3.022521,5737.304688
ACC,T1,22-May,74.2,2048.000000,1024.000000,0.000000,0.371334,239.152378,1018.000000,-0.024012,0.286442,-0.694673,1041.000000,0.068033,-1358.393160,1032.000000,0.032016,-0.042784,-0.005617,-0.572279,881.000000,-0.003597,0.220107,1079.000000,919.000000,-0.420205,-0.000087,3.679322,-1.135325,-0.009100,101.000000,-0.516252,-0.899363,36.681772,0.008696,1032.000000,0.032016,-0.042784,-1358.393160,0.000033,-0.000040,3417.968750,0.000000,1220.703125,-3.386593,6958.007812,-3.022521,5737.304688
ACC,T1,23-May,74.2,2048.000000,1024.000000,0.000000,0.385852,255.217620,1018.000000,-0.024012,0.291939,-0.715650,1041.000000,0.068033,-1434.075721,1032.000000,0.032016,-0.051292,-0.005917,-0.568277,882.000000,-0.003604,0.212104,1077.000000,919.000000,-0.420205,-0.000268,4.860231,-1.169705,-0.009372,102.000000,-0.512250,-0.916794,36.307065,0.012714,1032.000000,0.032016,-0.051292,-1434.075721,0.000034,-0.000041,3417.968750,0.000000,1220.703125,-3.477037,7080.078125,-3.002975,5859.375000
ACC,T1,23-May,74.2,2048.000000,1024.000000,0.000000,0.385852,255.217620,1018.000000,-0.024012,0.291939,-0.715650,1041.000000,0.068033,-1434.075721,1032.000000,0.032016,-0.051292,-0.005917,-0.568277,882.000000,-0.003604,0.212104,1077.000000,919.000000,-0.420205,-0.000268,4.860231,-1.169705,-0.009372,102.000000,-0.512250,-0.916794,36.307065,0.012714,1032.000000,0.032016,-0.051292,-1434.075721,0.000034,-0.000041,3417.968750,0.000000,1220.703125,-3.477037,7080.078125,-3.002975,5859.375000
ACC,T1,24-May,74.2,2048.000000,1024.000000,0.000000,0.374164,236.249224,1018.000000,-0.024012,0.289321,-0.692018,1041.000000,0.068033,-1338.755031,1033.000000,0.036018,-0.121434,-0.005626,-0.588287,877.000000,-0.003174,0.220107,1079.000000,915.000000,-0.436213,-0.000402,4.686125,-1.186041,-0.009196,101.000000,-0.532260,-0.895192,32.352207,0.015905,1032.000000,0.032016,-0.017333,-1324.392460,0.000034,-0.000041,3295.898438,0.000000,1220.703125,-3.236104,6835.937500,-3.076613,5615.234375
ACC,T1,24-May,74.2,2048.000000,1024.000000,0.000000,0.374164,236.249224,1018.000000,-0.024012,0.289321,-0.692018,1041.000000,0.068033,-1338.755031,1033.000000,0.036018,-0.121434,-0.005626,-0.588287,877.000000,-0.003174,0.220107,1079.000000,915.000000,-0.436213,-0.000402,4.686125,-1.186041,-0.009196,101.000000,-0.532260,-0.895192,32.352207,0.015905,1032.000000,0.032016,-0.017333,-1324.392460,0.000034,-0.000041,3295.898438,0.000000,1220.703125,-3.236104,6835.937500,-3.076613,5615.234375
ACC,T1,25-May,74.2,2048.000000,1024.000000,0.000000,0.405596,274.029613,1018.000000,-0.024012,0.303522,-0.730776,1041.000000,0.068033,-1448.751493,1033.000000,0.036018,-0.135098,-0.005722,-0.556272,885.000000,-0.004560,0.232113,1082.000000,922.000000,-0.408199,-0.000230,5.597117,-1.164479,-0.009701,102.000000,-0.500244,-0.940064,34.607995,0.007542,1032.000000,0.032016,-0.021527,-1439.684927,0.000035,-0.000043,3417.968750,0.000000,1220.703125,-3.500192,6958.007812,-3.059436,5737.304688
ACC,T1,25-May,74.2,2048.000000,1024.000000,0.000000,0.405596,274.029613,1018.000000,-0.024012,0.303522,-0.730776,1041.000000,0.068033,-1448.751493,1033.000000,0.036018,-0.135098,-0.005722,-0.556272,885.000000,-0.004560,0.232113,1082.000000,922.000000,-0.408199,-0.000230,5.597117,-1.164479,-0.009701,102.000000,-0.500244,-0.940064,34.607995,0.007542,1032.000000,0.032016,-0.021527,-1439.684927,0.000035,-0.000043,3417.968750,0.000000,1220.703125,-3.500192,6958.007812,-3.059436,5737.304688
ACC,T1,26-May,74.2,2048.000000,1024.000000,0.000000,0.409132,278.547869,1018.000000,-0.024012,0.309831,-0.749600,1040.000000,0.064031,-1526.027918,1032.000000,0.032016,-0.074462,-0.006189,-0.552270,886.000000,-0.003937,0.220107,1079.000000,922.000000,-0.408199,-0.000205,4.779611,-1.200466,-0.009912,103.000000,-0.496242,-0.981037,35.042802,0.010609,1031.000000,0.028014,0.039647,-1471.240295,0.000035,-0.000043,3540.039062,0.000000,1342.773438,-3.033487,7202.148438,-3.135114,5859.375000
ACC,T1,26-May,74.2,2048.000000,1024.000000,0.000000,0.409132,278.547869,1018.000000,-0.024012,0.309831,-0.749600,1040.000000,0.064031,-1526.027918,1032.000000,0.032016,-0.074462,-0.006189,-0.552270,886.000000,-0.003937,0.220107,1079.000000,922.000000,-0.408199,-0.000205,4.779611,-1.200466,-0.009912,103.000000,-0.496242,-0.981037,35.042802,0.010609,1031.000000,0.028014,0.039647,-1471.240295,0.000035,-0.000043,3540.039062,0.000000,1342.773438,-3.033487,7202.148438,-3.135114,5859.375000
ACC,T1,27-May,74.2,2048.000000,1024.000000,0.000000,0.397042,269.212649,1018.000000,-0.024012,0.299172,-0.714694,1041.000000,0.068033,-1410.152265,1033.000000,0.036018,-0.137660,-0.005732,-0.552270,886.000000,-0.004057,0.224109,1080.000000,923.000000,-0.404197,-0.000331,5.624360,-1.173370,-0.009816,103.000000,-0.492240,-0.924166,34.374304,0.011063,1032.000000,0.032016,-0.026792,-1405.330941,0.000034,-0.000042,3417.968750,0.000000,1220.703125,-3.576636,6958.007812,-3.066583,5737.304688
ACC,T1,27-May,74.2,2048.000000,1024.000000,0.000000,0.397042,269.212649,1018.000000,-0.024012,0.299172,-0.714694,1041.000000,0.068033,-1410.152265,1033.000000,0.036018,-0.137660,-0.005732,-0.552270,886.000000,-0.004057,0.224109,1080.000000,923.000000,-0.404197,-0.000331,5.624360,-1.173370,-0.009816,103.000000,-0.492240,-0.924166,34.374304,0.011063,1032.000000,0.032016,-0.026792,-1405.330941,0.000034,-0.000042,3417.968750,0.000000,1220.703125,-3.576636,6958.007812,-3.066583,5737.304688
ACC,T1,29-May,74.2,2048.000000,1024.000000,0.000000,0.398946,271.804131,1018.000000,-0.024012,0.301230,-0.732800,1041.000000,0.068033,-1470.308288,1032.000000,0.032016,-0.061378,-0.006040,-0.540264,889.000000,-0.004495,0.228111,1081.000000,925.000000,-0.396193,-0.000290,5.127346,-1.166478,-0.009851,101.000000,-0.492240,-0.942606,38.491143,0.004159,1031.000000,0.028014,0.047325,-1408.808009,0.000034,-0.000042,3540.039062,0.000000,1342.773438,-3.081302,7080.078125,-3.010043,5737.304688
ACC,T1,29-May,74.2,2048.000000,1024.000000,0.000000,0.398946,271.804131,1018.000000,-0.024012,0.301230,-0.732800,1041.000000,0.068033,-1470.308288,1032.000000,0.032016,-0.061378,-0.006040,-0.540264,889.000000,-0.004495,0.228111,1081.000000,925.000000,-0.396193,-0.000290,5.127346,-1.166478,-0.009851,101.000000,-0.492240,-0.942606,38.491143,0.004159,1031.000000,0.028014,0.047325,-1408.808009,0.000034,-0.000042,3540.039062,0.000000,1342.773438,-3.081302,7080.078125,-3.010043,5737.304688
ACC,T1,31-May,74.2,2048.000000,1024.000000,0.000000,0.387680,264.302266,1018.000000,-0.024012,0.292288,-0.708775,1040.000000,0.064031,-1452.058853,1032.000000,0.032016,-0.076572,-0.005706,-0.544266,888.000000,-0.004176,0.224109,1080.000000,924.000000,-0.400195,-0.000537,5.158802,-1.155513,-0.009674,103.000000,-0.488238,-0.927816,35.731598,0.006953,1031.000000,0.028014,0.032660,-1405.047358,0.000033,-0.000040,3540.039062,0.000000,1342.773438,-3.092452,7202.148438,-3.107956,5859.375000
ACC,T1,31-May,74.2,2048.000000,1024.000000,0.000000,0.387680,264.302266,1018.000000,-0.024012,0.292288,-0.708775,1040.000000,0.064031,-1452.058853,1032.000000,0.032016,-0.076572,-0.005706,-0.544266,888.000000,-0.004176,0.224109,1080.000000,924.000000,-0.400195,-0.000537,5.158802,-1.155513,-0.009674,103.000000,-0.488238,-0.927816,35.731598,0.006953,1031.000000,0.028014,0.032660,-1405.047358,0.000033,-0.000040,3540.039062,0.000000,1342.773438,-3.092452,7202.148438,-3.107956,5859.375000
ACC,T1,3-Jun,74.2,2048.000000,1024.000000,0.000000,0.385241,261.143567,1018.000000,-0.024012,0.288752,-0.692183,1040.000000,0.064031,-1466.807079,1032.000000,0.032016,-0.077131,-0.005538,-0.540264,889.000000,-0.004962,0.264129,1090.000000,926.000000,-0.392191,-0.000160,5.536090,-1.165428,-0.009744,100.000000,-0.492240,-0.901505,37.131984,-0.001687,1031.000000,0.028014,0.034423,-1428.422017,0.000032,-0.000040,3540.039062,0.000000,1342.773438,-3.012092,7202.148438,-3.106944,5859.375000
ACC,T1,5-Jun,74.2,2048.000000,1024.000000,0.000000,0.375801,261.370467,1018.000000,-0.024012,0.278780,-0.686350,1040.000000,0.064031,-1447.136252,1032.000000,0.032016,-0.091184,-0.005425,-0.540264,889.000000,-0.003615,0.212104,1077.000000,926.000000,-0.392191,-0.000078,5.403210,-1.140892,-0.009475,100.000000,-0.492240,-0.889870,36.796496,0.008820,1031.000000,0.028014,0.019365,-1416.020208,0.000031,-0.000038,3540.039062,0.000000,1342.773438,-3.190953,7324.218750,-3.056851,5981.445312
ACC,T1,9-Jun,74.2,2048.000000,1024.000000,0.000000,0.348738,267.048683,1019.000000,-0.020010,0.265449,-0.642488,1038.000000,0.056027,-1511.892108,1031.000000,0.028014,-0.076021,-0.005410,-0.488238,902.000000,-0.004120,0.200098,1074.000000,935.000000,-0.356174,-0.000422,5.368703,-0.993404,-0.009246,104.000000,-0.440215,-0.860254,42.685344,0.004138,1030.000000,0.024012,0.039014,-1475.578931,0.000026,-0.000031,3906.250000,0.000000,1464.843750,-3.321047,8300.781250,-3.083407,6835.937500
ACC,T1,11-Jun,74.2,2048.000000,1024.000000,0.000000,0.376155,264.686793,1018.000000,-0.024012,0.276032,-0.661726,1040.000000,0.064031,-1431.321233,1032.000000,0.032016,-0.084462,-0.005312,-0.524256,893.000000,-0.004403,0.256125,1088.000000,929.000000,-0.380186,-0.000108,4.973417,-1.085758,-0.009486,104.000000,-0.464227,-0.855933,38.293614,-0.002161,1031.000000,0.028014,0.025975,-1408.919552,0.000031,-0.000038,3540.039062,0.000000,1342.773438,-3.111327,7324.218750,-3.129761,5981.445312
ACC,T1,12-Jun,74.2,2048.000000,1024.000000,0.000000,0.351098,243.192449,1018.000000,-0.024012,0.261536,-0.635700,1040.000000,0.064031,-1353.054669,1032.000000,0.032016,-0.109216,-0.005184,-0.528258,892.000000,-0.003832,0.216106,1078.000000,928.000000,-0.384188,-0.000340,5.289910,-1.072759,-0.009261,104.000000,-0.468229,-0.823314,40.186421,0.003175,1031.000000,0.028014,-0.002981,-1349.252578,0.000029,-0.000035,3662.109375,0.000000,1342.773438,-3.222626,7446.289062,-3.103958,6103.515625
ACC,T1,15-Jun,74.2,2048.000000,1024.000000,0.000000,0.388381,283.030291,1018.000000,-0.024012,0.281303,-0.684716,1040.000000,0.064031,-1455.094653,1032.000000,0.032016,-0.087992,-0.005915,-0.488238,902.000000,-0.004495,0.232113,1082.000000,935.000000,-0.356174,-0.000121,4.852050,-1.014482,-0.009431,106.000000,-0.432211,-0.891649,39.333989,0.001159,1031.000000,0.028014,0.023243,-1423.601338,0.000031,-0.000038,3784.179688,0.000000,1342.773438,-3.507554,7324.218750,-3.022881,5981.445312
ACC,T1,16-Jun,74.2,2048.000000,1024.000000,0.000000,0.404928,300.411623,1019.000000,-0.020010,0.312470,-0.686128,1040.000000,0.064031,-1527.011145,1032.000000,0.032016,-0.109919,-0.005846,-0.476233,905.000000,-0.004684,0.248121,1086.000000,937.000000,-0.348170,-0.000194,5.088336,-1.002952,-0.009620,106.000000,-0.424207,-0.885315,40.725246,-0.002567,1031.000000,0.028014,0.010298,-1524.066775,0.000031,-0.000039,3906.250000,0.000000,1464.843750,-3.020795,7446.289062,-3.069882,5981.445312
ACC,T1,17-Jun,74.2,2048.000000,1024.000000,0.000000,0.384462,275.727664,1018.000000,-0.024012,0.282670,-0.675353,1040.000000,0.064031,-1428.049067,1032.000000,0.032016,-0.077872,-0.005669,-0.496242,900.000000,-0.004060,0.224109,1080.000000,934.000000,-0.360176,-0.000029,5.117438,-1.022779,-0.009572,105.000000,-0.440215,-0.879106,37.407729,0.004307,1031.000000,0.028014,0.030675,-1391.922384,0.000031,-0.000038,3784.179688,0.000000,1342.773438,-3.433094,7324.218750,-3.162289,5981.445312
ACC,T1,18-Jun,74.2,2048.000000,1024.000000,0.000000,0.382950,273.642620,1018.000000,-0.024012,0.279311,-0.671406,1040.000000,0.064031,-1442.205062,1032.000000,0.032016,-0.086001,-0.005398,-0.492240,901.000000,-0.004063,0.224109,1080.000000,935.000000,-0.356174,-0.000114,5.390808,-1.004291,-0.009420,102.000000,-0.448219,-0.869214,38.452192,0.003446,1031.000000,0.028014,0.024264,-1411.829581,0.000030,-0.000037,3784.179688,0.000000,1342.773438,-3.518637,7324.218750,-3.058030,5981.445312
ACC,T1,19-Jun,74.2,2048.000000,1024.000000,0.000000,0.389265,273.004906,1018.000000,-0.024012,0.289644,-0.660041,1040.000000,0.064031,-1424.433561,1032.000000,0.032016,-0.069757,-0.005444,-0.504246,898.000000,-0.004389,0.252123,1087.000000,933.000000,-0.364178,-0.000072,5.242641,-1.035566,-0.009412,101.000000,-0.460225,-0.854721,35.948960,-0.000943,1031.000000,0.028014,0.039174,-1392.013845,0.000032,-0.000039,3662.109375,0.000000,1342.773438,-3.228044,7080.078125,-3.115958,5737.304688
ACC,T1,20-Jun,74.2,2048.000000,1024.000000,0.000000,0.369782,247.057367,1018.000000,-0.024012,0.280102,-0.628028,1041.000000,0.068033,-1341.869231,1032.000000,0.032016,-0.054476,-0.005211,-0.524256,893.000000,-0.003305,0.232113,1082.000000,929.000000,-0.380186,-0.000275,4.649757,-1.029542,-0.009047,103.000000,-0.468229,-0.791606,35.677884,0.003679,1031.000000,0.028014,0.047241,-1304.510464,0.000031,-0.000038,3540.039062,0.000000,1342.773438,-3.086279,6958.007812,-3.151538,5615.234375
ACC,T1,21-Jun,74.2,2048.000000,1024.000000,0.000000,0.363154,236.183340,1018.000000,-0.024012,0.277529,-0.615897,1041.000000,0.068033,-1289.525739,1032.000000,0.032016,-0.031913,-0.005326,-0.528258,892.000000,-0.003584,0.244119,1085.000000,928.000000,-0.384188,-0.000109,4.638365,-1.037940,-0.009072,103.000000,-0.472231,-0.782662,35.273823,0.001428,1032.000000,0.032016,-0.031913,-1289.525739,0.000031,-0.000037,3540.039062,0.000000,1220.703125,-3.608836,6835.937500,-3.105014,5615.234375
ACC,T1,22-Jun,74.2,2048.000000,1024.000000,0.000000,0.369398,247.630432,1018.000000,-0.024012,0.276774,-0.641715,1041.000000,0.068033,-1336.675765,1032.000000,0.032016,-0.036187,-0.005298,-0.532260,891.000000,-0.002899,0.220107,1079.000000,927.000000,-0.388190,-0.000094,4.485900,-1.095935,-0.009489,101.000000,-0.484236,-0.818160,36.653059,0.006892,1032.000000,0.032016,-0.036187,-1336.675765,0.000031,-0.000037,3540.039062,0.000000,1342.773438,-3.145096,7080.078125,-3.168624,5737.304688
ACC,T1,23-Jun,74.2,2048.000000,1024.000000,0.000000,0.363622,240.258203,1018.000000,-0.024012,0.274143,-0.617743,1041.000000,0.068033,-1324.600892,1032.000000,0.032016,-0.045821,-0.004944,-0.532260,891.000000,-0.003636,0.240117,1084.000000,927.000000,-0.388190,-0.000337,4.798716,-1.047296,-0.009258,104.000000,-0.472231,-0.779874,37.285594,0.000645,1032.000000,0.032016,-0.045821,-1324.600892,0.000031,-0.000037,3540.039062,0.000000,1342.773438,-3.049932,6958.007812,-3.038956,5615.234375
ACC,T1,24-Jun,74.2,2048.000000,1024.000000,0.000000,0.359488,236.923083,1018.000000,-0.024012,0.273488,-0.627920,1041.000000,0.068033,-1289.985065,1032.000000,0.032016,-0.044116,-0.005373,-0.536262,890.000000,-0.002680,0.220107,1079.000000,926.000000,-0.392191,-0.000073,4.236192,-1.054895,-0.009270,103.000000,-0.480234,-0.797621,36.111206,0.006735,1032.000000,0.032016,-0.044116,-1289.985065,0.000031,-0.000037,3540.039062,0.000000,1342.773438,-3.045146,6958.007812,-3.084891,5615.234375
ACC,T1,31-May,74.2,2048.000000,1024.000000,0.000000,0.387680,264.302266,1018.000000,-0.024012,0.292288,-0.708775,1040.000000,0.064031,-1452.058853,1032.000000,0.032016,-0.076572,-0.005706,-0.544266,888.000000,-0.004176,0.224109,1080.000000,924.000000,-0.400195,-0.000537,5.158802,-1.155513,-0.009674,103.000000,-0.488238,-0.927816,35.731598,0.006953,1031.000000,0.028014,0.032660,-1405.047358,0.000033,-0.000040,3540.039062,0.000000,1342.773438,-3.092452,7202.148438,-3.107956,5859.375000
