period,treatement,treatdate,individual,npts,iP1,tP1,vP1,sS1,iS1,tS1,vS1,vP2,iP2,tP2,sS2,iS2,tS2,vS2,vT1,tT1,iT1,vT2,tT2,iT2,iZC1,tZC1,vZC1,sZC1,aP0,vP0,iP0,tP0,decay_a,decay_tau,decay_b,iZC2,tZC2,vZC2,sZC2,aP1,aP2,Fmax,Pmax,Flow,Plow,Fhigh,Phigh,Bndwidth
ACC,T1,18-May,74.2,2048.000000,1024.000000,0.000000,0.348721,241.386428,1018.000000,-0.024012,0.260250,-0.650771,1040.000000,0.064031,-1369.570015,1032.000000,0.032016,-0.097765,-0.005006,-0.532260,891.000000,-0.002974,0.204100,1075.000000,926.000000,-0.392191,-0.000369,4.579511,-0.949676,-0.008278,103.000000,-0.480234,-0.848454,39.606766,0.008657,1031.000000,0.028014,0.007262,-1345.272142,0.000029,-0.000035,3662.109375,0.000000,1342.773438,-3.250931,7568.359375,-3.175045,6225.585938
ACC,T1,20-May,74.2,2048.000000,1024.000000,0.000000,0.348747,224.965313,1018.000000,-0.024012,0.267015,-0.651043,1041.000000,0.068033,-1275.858480,1033.000000,0.036018,-0.130540,-0.005243,-0.564276,883.000000,-0.003068,0.212104,1077.000000,920.000000,-0.416203,-0.000212,4.305058,-1.016619,-0.008355,102.000000,-0.508248,-0.844496,35.715069,0.012370,1032.000000,0.032016,-0.030629,-1270.680539,0.000031,-0.000038,3417.968750,0.000000,1220.703125,-3.423075,6958.007812,-3.004342,5737.304688
ACC,T1,20-May,74.2,2048.000000,1024.000000,0.000000,0.348747,224.965313,1018.000000,-0.024012,0.267015,-0.651043,1041.000000,0.068033,-1275.858480,1033.000000,0.036018,-0.130540,-0.005243,-0.564276,883.000000,-0.003068,0.212104,1077.000000,920.000000,-0.416203,-0.000212,4.305058,-1.016619,-0.008355,102.000000,-0.508248,-0.844496,35.715069,0.012370,1032.000000,0.032016,-0.030629,-1270.680539,0.000031,-0.000038,3417.968750,0.000000,1220.703125,-3.423075,6958.007812,-3.004342,5737.304688
ACC,T1,21-May,74.2,2048.000000,1024.000000,0.000000,0.345978,220.780615,1017.000000,-0.028014,0.248945,-0.653984,1041.000000,0.068033,-1278.384841,1033.000000,0.036018,-0.133476,-0.005151,-0.568277,882.000000,-0.002752,0.208102,1076.000000,919.000000,-0.420205,-0.000459,4.777458,-1.056312,-0.008546,101.000000,-0.516252,-0.844342,35.263507,0.013992,1032.000000,0.032016,-0.032901,-1274.433103,0.000031,-0.000037,3417.968750,0.000000,1220.703125,-3.431825,7080.078125,-3.142495,5859.375000
ACC,T1,21-May,74.2,2048.000000,1024.000000,0.000000,0.345978,220.780615,1017.000000,-0.028014,0.248945,-0.653984,1041.000000,0.068033,-1278.384841,1033.000000,0.036018,-0.133476,-0.005151,-0.568277,882.000000,-0.002752,0.208102,1076.000000,919.000000,-0.420205,-0.000459,4.777458,-1.056312,-0.008546,101.000000,-0.516252,-0.844342,35.263507,0.013992,1032.000000,0.032016,-0.032901,-1274.433103,0.000031,-0.000037,3417.968750,0.000000,1220.703125,-3.431825,7080.078125,-3.142495,5859.375000
ACC,T1,22-May,74.2,2048.000000,1024.000000,0.000000,0.348342,224.345704,1018.000000,-0.024012,0.268716,-0.651658,1041.000000,0.068033,-1274.294495,1032.000000,0.032016,-0.040181,-0.005268,-0.572279,881.000000,-0.003375,0.220107,1079.000000,919.000000,-0.420205,-0.000082,3.449627,-1.064912,-0.008535,101.000000,-0.516252,-0.843670,36.684433,0.008154,1032.000000,0.032016,-0.040181,-1274.294495,0.000031,-0.000038,3417.968750,0.000000,1220.703125,-3.386584,6958.007812,-3.022496,5737.304688
ACC,T1,22-May,74.2,2048.000000,1024.000000,0.000000,0.348342,224.345704,1018.000000,-0.024012,0.268716,-0.651658,1041.000000,0.068033,-1274.294495,1032.000000,0.032016,-0.040181,-0.005268,-0.572279,881.000000,-0.003375,0.220107,1079.000000,919.000000,-0.420205,-0.000082,3.449627,-1.064912,-0.008535,101.000000,-0.516252,-0.843670,36.684433,0.008154,1032.000000,0.032016,-0.040181,-1274.294495,0.000031,-0.000038,3417.968750,0.000000,1220.703125,-3.386584,6958.007812,-3.022496,5737.304688
ACC,T1,23-May,74.2,2048.000000,1024.000000,0.000000,0.350180,231.617670,1018.000000,-0.024012,0.264958,-0.649496,1041.000000,0.068033,-1301.491930,1032.000000,0.032016,-0.046574,-0.005369,-0.568277,882.000000,-0.003271,0.212104,1077.000000,919.000000,-0.420205,-0.000242,4.410972,-1.061508,-0.008506,102.000000,-0.512250,-0.832039,36.307431,0.011538,1032.000000,0.032016,-0.046574,-1301.491930,0.000031,-0.000037,3417.968750,0.000000,1220.703125,-3.476971,7080.078125,-3.003061,5859.375000
ACC,T1,23-May,74.2,2048.000000,1024.000000,0.000000,0.350180,231.617670,1018.000000,-0.024012,0.264958,-0.649496,1041.000000,0.068033,-1301.491930,1032.000000,0.032016,-0.046574,-0.005369,-0.568277,882.000000,-0.003271,0.212104,1077.000000,919.000000,-0.420205,-0.000242,4.410972,-1.061508,-0.008506,102.000000,-0.512250,-0.832039,36.307431,0.011538,1032.000000,0.032016,-0.046574,-1301.491930,0.000031,-0.000037,3417.968750,0.000000,1220.703125,-3.476971,7080.078125,-3.003061,5859.375000
ACC,T1,24-May,74.2,2048.000000,1024.000000,0.000000,0.350132,221.053908,1018.000000,-0.024012,0.270756,-0.647578,1041.000000,0.068033,-1252.686510,1033.000000,0.036018,-0.113572,-0.005264,-0.588287,877.000000,-0.002983,0.220107,1079.000000,915.000000,-0.436213,-0.000378,4.393414,-1.110236,-0.008607,101.000000,-0.532260,-0.837697,32.342245,0.014890,1032.000000,0.032016,-0.016169,-1239.197321,0.000032,-0.000039,3295.898438,0.000000,1220.703125,-3.235333,6835.937500,-3.077317,5615.234375
ACC,T1,24-May,74.2,2048.000000,1024.000000,0.000000,0.350132,221.053908,1018.000000,-0.024012,0.270756,-0.647578,1041.000000,0.068033,-1252.686510,1033.000000,0.036018,-0.113572,-0.005264,-0.588287,877.000000,-0.002983,0.220107,1079.000000,915.000000,-0.436213,-0.000378,4.393414,-1.110236,-0.008607,101.000000,-0.532260,-0.837697,32.342245,0.014890,1032.000000,0.032016,-0.016169,-1239.197321,0.000032,-0.000039,3295.898438,0.000000,1220.703125,-3.235333,6835.937500,-3.077317,5615.234375
ACC,T1,25-May,74.2,2048.000000,1024.000000,0.000000,0.356912,241.137714,1018.000000,-0.024012,0.267076,-0.643042,1041.000000,0.068033,-1274.821153,1033.000000,0.036018,-0.118802,-0.005034,-0.556272,885.000000,-0.004014,0.232113,1082.000000,922.000000,-0.408199,-0.000201,4.927330,-1.024709,-0.008536,102.000000,-0.500244,-0.827204,34.599255,0.006654,1032.000000,0.032016,-0.018873,-1266.798191,0.000031,-0.000038,3417.968750,0.000000,1220.703125,-3.500067,6958.007812,-3.059679,5737.304688
ACC,T1,25-May,74.2,2048.000000,1024.000000,0.000000,0.356912,241.137714,1018.000000,-0.024012,0.267076,-0.643042,1041.000000,0.068033,-1274.821153,1033.000000,0.036018,-0.118802,-0.005034,-0.556272,885.000000,-0.004014,0.232113,1082.000000,922.000000,-0.408199,-0.000201,4.927330,-1.024709,-0.008536,102.000000,-0.500244,-0.827204,34.599255,0.006654,1032.000000,0.032016,-0.018873,-1266.798191,0.000031,-0.000038,3417.968750,0.000000,1220.703125,-3.500067,6958.007812,-3.059679,5737.304688
ACC,T1,26-May,74.2,2048.000000,1024.000000,0.000000,0.352500,239.986618,1018.000000,-0.024012,0.266955,-0.645845,1040.000000,0.064031,-1314.808860,1032.000000,0.032016,-0.064208,-0.005332,-0.552270,886.000000,-0.003390,0.220107,1079.000000,922.000000,-0.408199,-0.000176,4.117474,-1.034204,-0.008540,103.000000,-0.496242,-0.845243,35.046147,0.009134,1031.000000,0.028014,0.034112,-1267.640136,0.000030,-0.000037,3540.039062,0.000000,1342.773438,-3.033475,7202.148438,-3.135128,5859.375000
ACC,T1,26-May,74.2,2048.000000,1024.000000,0.000000,0.352500,239.986618,1018.000000,-0.024012,0.266955,-0.645845,1040.000000,0.064031,-1314.808860,1032.000000,0.032016,-0.064208,-0.005332,-0.552270,886.000000,-0.003390,0.220107,1079.000000,922.000000,-0.408199,-0.000176,4.117474,-1.034204,-0.008540,103.000000,-0.496242,-0.845243,35.046147,0.009134,1031.000000,0.028014,0.034112,-1267.640136,0.000030,-0.000037,3540.039062,0.000000,1342.773438,-3.033475,7202.148438,-3.135128,5859.375000
ACC,T1,27-May,74.2,2048.000000,1024.000000,0.000000,0.357046,242.088149,1018.000000,-0.024012,0.269057,-0.642703,1041.000000,0.068033,-1268.046211,1033.000000,0.036018,-0.123863,-0.005153,-0.552270,886.000000,-0.003650,0.224109,1080.000000,923.000000,-0.404197,-0.000296,5.054786,-1.055185,-0.008827,103.000000,-0.492240,-0.831068,34.376714,0.009942,1032.000000,0.032016,-0.024163,-1263.754775,0.000031,-0.000038,3417.968750,0.000000,1220.703125,-3.576426,6958.007812,-3.066792,5737.304688
ACC,T1,27-May,74.2,2048.000000,1024.000000,0.000000,0.357046,242.088149,1018.000000,-0.024012,0.269057,-0.642703,1041.000000,0.068033,-1268.046211,1033.000000,0.036018,-0.123863,-0.005153,-0.552270,886.000000,-0.003650,0.224109,1080.000000,923.000000,-0.404197,-0.000296,5.054786,-1.055185,-0.008827,103.000000,-0.492240,-0.831068,34.376714,0.009942,1032.000000,0.032016,-0.024163,-1263.754775,0.000031,-0.000038,3417.968750,0.000000,1220.703125,-3.576426,6958.007812,-3.066792,5737.304688
ACC,T1,29-May,74.2,2048.000000,1024.000000,0.000000,0.352331,240.047924,1018.000000,-0.024012,0.266070,-0.647157,1041.000000,0.068033,-1298.522616,1032.000000,0.032016,-0.054394,-0.005338,-0.540264,889.000000,-0.003969,0.228111,1081.000000,925.000000,-0.396193,-0.000256,4.528958,-1.030158,-0.008699,101.000000,-0.492240,-0.832334,38.481114,0.003685,1031.000000,0.028014,0.041626,-1244.329534,0.000030,-0.000037,3540.039062,0.000000,1342.773438,-3.081277,7080.078125,-3.010212,5737.304688
ACC,T1,29-May,74.2,2048.000000,1024.000000,0.000000,0.352331,240.047924,1018.000000,-0.024012,0.266070,-0.647157,1041.000000,0.068033,-1298.522616,1032.000000,0.032016,-0.054394,-0.005338,-0.540264,889.000000,-0.003969,0.228111,1081.000000,925.000000,-0.396193,-0.000256,4.528958,-1.030158,-0.008699,101.000000,-0.492240,-0.832334,38.481114,0.003685,1031.000000,0.028014,0.041626,-1244.329534,0.000030,-0.000037,3540.039062,0.000000,1342.773438,-3.081277,7080.078125,-3.010212,5737.304688
ACC,T1,31-May,74.2,2048.000000,1024.000000,0.000000,0.353129,240.748312,1018.000000,-0.024012,0.266227,-0.645605,1040.000000,0.064031,-1322.631322,1032.000000,0.032016,-0.069672,-0.005197,-0.544266,888.000000,-0.003806,0.224109,1080.000000,924.000000,-0.400195,-0.000489,4.694537,-1.052502,-0.008811,103.000000,-0.488238,-0.845128,35.726328,0.006340,1031.000000,0.028014,0.029817,-1279.758285,0.000030,-0.000037,3540.039062,0.000000,1342.773438,-3.092419,7202.148438,-3.108018,5859.375000
ACC,T1,31-May,74.2,2048.000000,1024.000000,0.000000,0.353129,240.748312,1018.000000,-0.024012,0.266227,-0.645605,1040.000000,0.064031,-1322.631322,1032.000000,0.032016,-0.069672,-0.005197,-0.544266,888.000000,-0.003806,0.224109,1080.000000,924.000000,-0.400195,-0.000489,4.694537,-1.052502,-0.008811,103.000000,-0.488238,-0.845128,35.726328,0.006340,1031.000000,0.028014,0.029817,-1279.758285,0.000030,-0.000037,3540.039062,0.000000,1342.773438,-3.092419,7202.148438,-3.108018,5859.375000
ACC,T1,3-Jun,74.2,2048.000000,1024.000000,0.000000,0.357096,242.037197,1018.000000,-0.024012,0.267669,-0.641615,1040.000000,0.064031,-1359.608586,1032.000000,0.032016,-0.071511,-0.005134,-0.540264,889.000000,-0.004601,0.264129,1090.000000,926.000000,-0.392191,-0.000145,5.123180,-1.080737,-0.009034,100.000000,-0.492240,-0.835617,37.127585,-0.001565,1031.000000,0.028014,0.031891,-1324.035219,0.000030,-0.000037,3540.039062,0.000000,1342.773438,-3.011923,7202.148438,-3.107271,5859.375000
ACC,T1,5-Jun,74.2,2048.000000,1024.000000,0.000000,0.353761,246.042374,1018.000000,-0.024012,0.262409,-0.646119,1040.000000,0.064031,-1362.268227,1032.000000,0.032016,-0.085723,-0.005111,-0.540264,889.000000,-0.003404,0.212104,1077.000000,926.000000,-0.392191,-0.000074,5.092717,-1.074188,-0.008915,100.000000,-0.492240,-0.837757,36.796265,0.008305,1031.000000,0.028014,0.018335,-1332.907275,0.000029,-0.000036,3540.039062,0.000000,1342.773438,-3.190720,7324.218750,-3.056897,5981.445312
ACC,T1,9-Jun,74.2,2048.000000,1024.000000,0.000000,0.351745,269.347350,1019.000000,-0.020010,0.267743,-0.648028,1038.000000,0.056027,-1524.921779,1031.000000,0.028014,-0.076696,-0.005458,-0.488238,902.000000,-0.004158,0.200098,1074.000000,935.000000,-0.356174,-0.000427,5.415077,-1.001993,-0.009325,104.000000,-0.440215,-0.867669,42.685638,0.004175,1030.000000,0.024012,0.039332,-1488.309574,0.000026,-0.000032,3906.250000,0.000000,1464.843750,-3.321036,8300.781250,-3.083427,6835.937500
ACC,T1,11-Jun,74.2,2048.000000,1024.000000,0.000000,0.362429,255.035969,1018.000000,-0.024012,0.265957,-0.637571,1040.000000,0.064031,-1379.071711,1032.000000,0.032016,-0.081353,-0.005121,-0.524256,893.000000,-0.004245,0.256125,1088.000000,929.000000,-0.380186,-0.000102,4.785095,-1.046091,-0.009140,104.000000,-0.464227,-0.824691,38.290511,-0.002080,1031.000000,0.028014,0.025053,-1357.474858,0.000030,-0.000037,3540.039062,0.000000,1342.773438,-3.111186,7324.218750,-3.129879,5981.445312
ACC,T1,12-Jun,74.2,2048.000000,1024.000000,0.000000,0.355710,246.380398,1018.000000,-0.024012,0.264967,-0.644050,1040.000000,0.064031,-1370.832485,1032.000000,0.032016,-0.110619,-0.005252,-0.528258,892.000000,-0.003882,0.216106,1078.000000,928.000000,-0.384188,-0.000347,5.358134,-1.086914,-0.009381,104.000000,-0.468229,-0.834140,40.184672,0.003219,1031.000000,0.028014,-0.002990,-1366.957847,0.000029,-0.000035,3662.109375,0.000000,1342.773438,-3.222572,7446.289062,-3.103970,6103.515625
ACC,T1,15-Jun,74.2,2048.000000,1024.000000,0.000000,0.361924,263.738196,1018.000000,-0.024012,0.262139,-0.638076,1040.000000,0.064031,-1355.971090,1032.000000,0.032016,-0.081931,-0.005510,-0.488238,902.000000,-0.004190,0.232113,1082.000000,935.000000,-0.356174,-0.000114,4.528913,-0.945328,-0.008785,106.000000,-0.432211,-0.830948,39.333647,0.001081,1031.000000,0.028014,0.021722,-1326.578374,0.000029,-0.000036,3784.179688,0.000000,1342.773438,-3.507463,7324.218750,-3.023053,5981.445312
ACC,T1,16-Jun,74.2,2048.000000,1024.000000,0.000000,0.370950,275.197334,1019.000000,-0.020010,0.286252,-0.628564,1040.000000,0.064031,-1398.889716,1032.000000,0.032016,-0.100684,-0.005356,-0.476233,905.000000,-0.004294,0.248121,1086.000000,937.000000,-0.348170,-0.000177,4.665198,-0.918819,-0.008812,106.000000,-0.424207,-0.811042,40.725787,-0.002354,1031.000000,0.028014,0.009443,-1396.177565,0.000029,-0.000035,3906.250000,0.000000,1464.843750,-3.020670,7446.289062,-3.069916,5981.445312
ACC,T1,17-Jun,74.2,2048.000000,1024.000000,0.000000,0.362591,260.034862,1018.000000,-0.024012,0.266578,-0.636927,1040.000000,0.064031,-1346.800109,1032.000000,0.032016,-0.073380,-0.005346,-0.496242,900.000000,-0.003830,0.224109,1080.000000,934.000000,-0.360176,-0.000028,4.827317,-0.964671,-0.009027,105.000000,-0.440215,-0.829102,37.400917,0.004088,1031.000000,0.028014,0.028986,-1312.685410,0.000029,-0.000036,3784.179688,0.000000,1342.773438,-3.432980,7324.218750,-3.162327,5981.445312
ACC,T1,18-Jun,74.2,2048.000000,1024.000000,0.000000,0.363123,259.466832,1018.000000,-0.024012,0.264827,-0.636650,1040.000000,0.064031,-1367.510720,1032.000000,0.032016,-0.081392,-0.005118,-0.492240,901.000000,-0.003853,0.224109,1080.000000,935.000000,-0.356174,-0.000111,5.116739,-0.952576,-0.008933,102.000000,-0.448219,-0.824359,38.467276,0.003247,1031.000000,0.028014,0.023148,-1338.600734,0.000029,-0.000036,3784.179688,0.000000,1342.773438,-3.518558,7324.218750,-3.058175,5981.445312
ACC,T1,19-Jun,74.2,2048.000000,1024.000000,0.000000,0.370481,259.830103,1018.000000,-0.024012,0.275703,-0.628192,1040.000000,0.064031,-1355.662543,1032.000000,0.032016,-0.066580,-0.005180,-0.504246,898.000000,-0.004177,0.252123,1087.000000,933.000000,-0.364178,-0.000068,4.993673,-0.985565,-0.008959,101.000000,-0.460225,-0.813461,35.961491,-0.000923,1031.000000,0.028014,0.037112,-1324.956209,0.000030,-0.000037,3662.109375,0.000000,1342.773438,-3.228000,7080.078125,-3.116011,5737.304688
ACC,T1,20-Jun,74.2,2048.000000,1024.000000,0.000000,0.370195,247.355218,1018.000000,-0.024012,0.280452,-0.628728,1041.000000,0.068033,-1343.386001,1032.000000,0.032016,-0.054797,-0.005222,-0.524256,893.000000,-0.003306,0.232113,1082.000000,929.000000,-0.380186,-0.000271,4.680149,-1.030518,-0.009062,103.000000,-0.468229,-0.792467,35.686892,0.003681,1031.000000,0.028014,0.047052,-1306.200770,0.000031,-0.000038,3540.039062,0.000000,1342.773438,-3.086728,6958.007812,-3.151513,5615.234375
ACC,T1,21-Jun,74.2,2048.000000,1024.000000,0.000000,0.370845,241.185447,1018.000000,-0.024012,0.283402,-0.628926,1041.000000,0.068033,-1316.799775,1032.000000,0.032016,-0.032577,-0.005438,-0.528258,892.000000,-0.003662,0.244119,1085.000000,928.000000,-0.384188,-0.000109,4.732559,-1.059869,-0.009261,103.000000,-0.472231,-0.799229,35.273557,0.001459,1032.000000,0.032016,-0.032577,-1316.799775,0.000032,-0.000038,3540.039062,0.000000,1220.703125,-3.608646,6835.937500,-3.105118,5615.234375
ACC,T1,22-Jun,74.2,2048.000000,1024.000000,0.000000,0.365004,244.679797,1018.000000,-0.024012,0.273518,-0.634052,1041.000000,0.068033,-1320.753273,1032.000000,0.032016,-0.035968,-0.005236,-0.532260,891.000000,-0.002866,0.220107,1079.000000,927.000000,-0.388190,-0.000092,4.437512,-1.083115,-0.009377,101.000000,-0.484236,-0.808371,36.661391,0.006802,1032.000000,0.032016,-0.035968,-1320.753273,0.000031,-0.000037,3540.039062,0.000000,1342.773438,-3.144911,7080.078125,-3.168696,5737.304688
ACC,T1,23-Jun,74.2,2048.000000,1024.000000,0.000000,0.370109,244.556579,1018.000000,-0.024012,0.279029,-0.628748,1041.000000,0.068033,-1348.189725,1032.000000,0.032016,-0.046617,-0.005033,-0.532260,891.000000,-0.003701,0.240117,1084.000000,927.000000,-0.388190,-0.000342,4.889072,-1.065817,-0.009422,104.000000,-0.472231,-0.793773,37.282827,0.000659,1032.000000,0.032016,-0.046617,-1348.189725,0.000031,-0.000037,3540.039062,0.000000,1342.773438,-3.049938,6958.007812,-3.039122,5615.234375
ACC,T1,24-Jun,74.2,2048.000000,1024.000000,0.000000,0.363665,239.656250,1018.000000,-0.024012,0.276647,-0.635240,1041.000000,0.068033,-1304.926266,1032.000000,0.032016,-0.044470,-0.005436,-0.536262,890.000000,-0.002713,0.220107,1079.000000,926.000000,-0.392191,-0.000071,4.278318,-1.066801,-0.009378,103.000000,-0.480234,-0.806916,36.104867,0.006795,1032.000000,0.032016,-0.044470,-1304.926266,0.000031,-0.000037,3540.039062,0.000000,1342.773438,-3.044943,6958.007812,-3.085163,5615.234375
ACC,T1,31-May,74.2,2048.000000,1024.000000,0.000000,0.353129,240.748312,1018.000000,-0.024012,0.266227,-0.645605,1040.000000,0.064031,-1322.631322,1032.000000,0.032016,-0.069672,-0.005197,-0.544266,888.000000,-0.003806,0.224109,1080.000000,924.000000,-0.400195,-0.000489,4.694537,-1.052502,-0.008811,103.000000,-0.488238,-0.845128,35.726328,0.006340,1031.000000,0.028014,0.029817,-1279.758285,0.000030,-0.000037,3540.039062,0.000000,1342.773438,-3.092419,7202.148438,-3.108018,5859.375000
ACC,T1,3-Jun,74.2,2048.000000,1024.000000,0.000000,0.357096,242.037197,1018.000000,-0.024012,0.267669,-0.641615,1040.000000,0.064031,-1359.608586,1032.000000,0.032016,-0.071511,-0.005134,-0.540264,889.000000,-0.004601,0.264129,1090.000000,926.000000,-0.392191,-0.000145,5.123180,-1.080737,-0.009034,100.000000,-0.492240,-0.835617,37.127585,-0.001565,1031.000000,0.028014,0.031891,-1324.035219,0.000030,-0.000037,3540.039062,0.000000,1342.773438,-3.011923,7202.148438,-3.107271,5859.375000
ACC,T1,5-Jun,74.2,2048.000000,1024.000000,0.000000,0.353761,246.042374,1018.000000,-0.024012,0.262409,-0.646119,1040.000000,0.064031,-1362.268227,1032.000000,0.032016,-0.085723,-0.005111,-0.540264,889.000000,-0.003404,0.212104,1077.000000,926.000000,-0.392191,-0.000074,5.092717,-1.074188,-0.008915,100.000000,-0.492240,-0.837757,36.796265,0.008305,1031.000000,0.028014,0.018335,-1332.907275,0.000029,-0.000036,3540.039062,0.000000,1342.773438,-3.190720,7324.218750,-3.056897,5981.445312
EXPT,T1,24-Jun,74.2,2048.000000,1024.000000,0.000000,0.363665,239.656250,1018.000000,-0.024012,0.276647,-0.635240,1041.000000,0.068033,-1304.926266,1032.000000,0.032016,-0.044470,-0.005436,-0.536262,890.000000,-0.002713,0.220107,1079.000000,926.000000,-0.392191,-0.000071,4.278318,-1.066801,-0.009378,103.000000,-0.480234,-0.806916,36.104867,0.006795,1032.000000,0.032016,-0.044470,-1304.926266,0.000031,-0.000037,3540.039062,0.000000,1342.773438,-3.044943,6958.007812,-3.085163,5615.234375
EXPT,T1,25-Jun,74.2,2048.000000,1024.000000,0.000000,0.372548,246.804192,1018.000000,-0.024012,0.281351,-0.627280,1040.000000,0.064031,-1363.790767,1031.000000,0.028014,0.018629,-0.005185,-0.564276,883.000000,-0.003801,0.244119,1085.000000,921.000000,-0.412201,-0.000373,4.634443,-1.181952,-0.010072,103.000000,-0.500244,-0.798989,35.672285,-0.000321,1031.000000,0.028014,0.018629,-1363.790767,0.000032,-0.000037,3417.968750,0.000000,1220.703125,-3.461836,7080.078125,-3.086608,5859.375000
ACC,CON,14-May,75.2,2048.000000,1024.000000,0.000000,0.377350,267.658536,1018.000000,-0.024012,0.281407,-0.622138,1040.000000,0.064031,-1347.584922,1031.000000,0.028014,0.020335,-0.005386,-0.304149,948.000000,-0.004162,0.300147,1099.000000,984.000000,-0.160078,-0.000252,26.934475,-2.537693,-0.027563,109.000000,-0.224109,-0.783427,39.606677,-0.005557,1031.000000,0.028014,0.020335,-1347.584922,0.000025,-0.000035,3417.968750,0.000000,1708.984375,-3.529485,7324.218750,-3.109858,5615.234375
ACC,CON,14-May,75.2,2048.000000,1024.000000,0.000000,0.377350,267.658536,1018.000000,-0.024012,0.281407,-0.622138,1040.000000,0.064031,-1347.584922,1031.000000,0.028014,0.020335,-0.005386,-0.304149,948.000000,-0.004162,0.300147,1099.000000,984.000000,-0.160078,-0.000252,26.934475,-2.537693,-0.027563,109.000000,-0.224109,-0.783427,39.606677,-0.005557,1031.000000,0.028014,0.020335,-1347.584922,0.000025,-0.000035,3417.968750,0.000000,1708.984375,-3.529485,7324.218750,-3.109858,5615.234375
ACC,CON,15-May,75.2,2048.000000,1024.000000,0.000000,0.393194,262.424289,1017.000000,-0.028014,0.279340,-0.606633,1042.000000,0.072035,-1185.889681,1033.000000,0.036018,-0.052856,-0.005692,-0.332162,941.000000,-0.004288,0.348170,1111.000000,979.000000,-0.180088,-0.000147,26.859167,-2.744174,-0.027919,109.000000,-0.244119,-0.743644,33.289725,-0.006343,1032.000000,0.032016,0.038860,-1170.177663,0.000029,-0.000039,3051.757812,0.000000,1586.914062,-3.074893,6469.726562,-3.054645,4882.812500
ACC,CON,15-May,75.2,2048.000000,1024.000000,0.000000,0.393194,262.424289,1017.000000,-0.028014,0.279340,-0.606633,1042.000000,0.072035,-1185.889681,1033.000000,0.036018,-0.052856,-0.005692,-0.332162,941.000000,-0.004288,0.348170,1111.000000,979.000000,-0.180088,-0.000147,26.859167,-2.744174,-0.027919,109.000000,-0.244119,-0.743644,33.289725,-0.006343,1032.000000,0.032016,0.038860,-1170.177663,0.000029,-0.000039,3051.757812,0.000000,1586.914062,-3.074893,6469.726562,-3.054645,4882.812500
ACC,CON,18-May,75.2,2048.000000,1024.000000,0.000000,0.409705,247.893306,1016.000000,-0.032016,0.286940,-0.590295,1044.000000,0.080039,-1089.821420,1034.000000,0.040020,-0.027610,-0.005231,-0.376184,930.000000,-0.003772,0.328160,1106.000000,972.000000,-0.208102,-0.000262,21.765062,-3.061045,-0.028130,106.000000,-0.284139,-0.765465,30.060617,-0.004283,1034.000000,0.040020,-0.027610,-1089.821420,0.000033,-0.000042,2685.546875,0.000000,1342.773438,-3.529739,5859.375000,-3.119565,4516.601562
ACC,CON,18-May,75.2,2048.000000,1024.000000,0.000000,0.409705,247.893306,1016.000000,-0.032016,0.286940,-0.590295,1044.000000,0.080039,-1089.821420,1034.000000,0.040020,-0.027610,-0.005231,-0.376184,930.000000,-0.003772,0.328160,1106.000000,972.000000,-0.208102,-0.000262,21.765062,-3.061045,-0.028130,106.000000,-0.284139,-0.765465,30.060617,-0.004283,1034.000000,0.040020,-0.027610,-1089.821420,0.000033,-0.000042,2685.546875,0.000000,1342.773438,-3.529739,5859.375000,-3.119565,4516.601562
ACC,CON,20-May,75.2,2048.000000,1024.000000,0.000000,0.416436,242.112534,1016.000000,-0.032016,0.300494,-0.582530,1046.000000,0.088043,-990.663978,1035.000000,0.044021,-0.048698,-0.005520,-0.388190,927.000000,-0.004146,0.368180,1116.000000,970.000000,-0.216106,-0.001421,20.677117,-3.181101,-0.027858,105.000000,-0.296145,-0.736017,27.892730,-0.004837,1034.000000,0.040020,0.029147,-983.736817,0.000035,-0.000045,2563.476562,0.000000,1342.773438,-3.177211,5493.164062,-3.214088,4150.390625
ACC,CON,20-May,75.2,2048.000000,1024.000000,0.000000,0.416436,242.112534,1016.000000,-0.032016,0.300494,-0.582530,1046.000000,0.088043,-990.663978,1035.000000,0.044021,-0.048698,-0.005520,-0.388190,927.000000,-0.004146,0.368180,1116.000000,970.000000,-0.216106,-0.001421,20.677117,-3.181101,-0.027858,105.000000,-0.296145,-0.736017,27.892730,-0.004837,1034.000000,0.040020,0.029147,-983.736817,0.000035,-0.000045,2563.476562,0.000000,1342.773438,-3.177211,5493.164062,-3.214088,4150.390625
ACC,CON,21-May,75.2,2048.000000,1024.000000,0.000000,0.413630,237.290789,1016.000000,-0.032016,0.299584,-0.586279,1045.000000,0.084041,-1040.375590,1035.000000,0.044021,-0.049492,-0.005395,-0.400195,924.000000,-0.003249,0.336164,1108.000000,969.000000,-0.220107,-0.000772,21.061958,-3.405044,-0.029464,104.000000,-0.304149,-0.751722,27.612203,-0.003335,1034.000000,0.040020,0.031314,-1026.976674,0.000036,-0.000044,2563.476562,0.000000,1342.773438,-3.114159,5493.164062,-3.177797,4150.390625
